,state,timestamp,id_house,id_sensor
869,on,1676469356.84414,8,50
870,off,1676469371.844811,8,50
871,on,1676469390.703069,8,50
872,off,1676469405.703269,8,50
873,on,1676469423.510324,8,50
874,off,1676469438.511618,8,50
875,on,1676469453.261325,8,50
876,off,1676469468.26281,8,50
877,on,1676469486.245408,8,50
878,off,1676469501.247448,8,50
879,on,1676469519.99691,8,50
880,off,1676469534.99628,8,50
881,on,1676469551.298586,8,50
882,off,1676469566.30009,8,50
883,on,1676469586.604924,8,50
884,off,1676469601.606937,8,50
885,on,1676469705.328717,8,50
886,off,1676469720.327206,8,50
887,on,1676469756.232917,8,50
888,off,1676469771.235313,8,50
889,on,1676469786.51889,8,50
890,off,1676469801.51987,8,50
891,on,1676469825.234982,8,50
892,off,1676469840.236665,8,50
893,on,1676469857.551179,8,50
894,off,1676469872.549274,8,50
895,on,1676469889.192236,8,50
896,off,1676469904.197721,8,50
897,on,1676469920.330382,8,50
898,off,1676469935.332378,8,50
899,on,1676469952.5287,8,50
900,off,1676469967.529698,8,50
901,on,1676469993.15948,8,50
902,off,1676470008.158214,8,50
903,on,1676470024.759479,8,50
904,off,1676470039.757016,8,50
905,on,1676470055.703212,8,50
906,off,1676470070.70312,8,50
907,on,1676470086.399191,8,50
908,off,1676470101.400036,8,50
909,on,1676470116.150019,8,50
910,off,1676470131.151321,8,50
911,on,1676470154.650232,8,50
912,off,1676470169.652506,8,50
913,on,1676470184.403314,8,50
914,off,1676470199.401536,8,50
915,on,1676470214.567672,8,50
916,off,1676470229.569802,8,50
917,on,1676470244.337816,8,50
918,off,1676470259.335409,8,50
919,on,1676470274.088785,8,50
920,off,1676470289.089101,8,50
921,on,1676470306.399592,8,50
922,off,1676470321.401924,8,50
923,on,1676470435.146084,8,50
924,off,1676470450.145262,8,50
925,on,1676470472.057412,8,50
926,off,1676470487.056609,8,50
927,on,1676470503.345906,8,50
928,off,1676470518.345097,8,50
929,on,1676471507.190108,8,50
930,off,1676471522.192937,8,50
931,on,1676471714.828679,8,50
932,off,1676471729.826893,8,50
933,on,1676471854.603789,8,50
934,off,1676471869.603448,8,50
935,on,1676472193.959123,8,50
936,off,1676472208.961148,8,50
937,on,1676474986.789271,8,50
938,off,1676475001.790877,8,50
939,on,1676475016.5455,8,50
940,off,1676475031.546225,8,50
941,on,1676475050.357829,8,50
942,off,1676475065.359704,8,50
943,on,1676475234.97459,8,50
944,off,1676475249.977319,8,50
945,on,1676475410.567129,8,50
946,off,1676475425.567515,8,50
947,on,1676475503.957359,8,50
948,off,1676475518.955852,8,50
949,on,1676475618.11193,8,50
950,off,1676475633.113028,8,50
951,on,1676475647.978312,8,50
952,off,1676475662.979964,8,50
953,on,1676475695.410472,8,50
954,on,1676475704.005373,8,46
955,off,1676475708.88486,8,46
956,off,1676475710.412671,8,50
957,on,1676475895.508738,8,50
958,off,1676475910.50899,8,50
959,on,1676475950.267378,8,50
960,off,1676475965.271599,8,50
961,on,1676476026.658989,8,50
962,off,1676476041.657805,8,50
963,on,1676476056.40826,8,50
964,off,1676476071.409278,8,50
965,on,1676476092.353328,8,50
966,off,1676476107.35507,8,50
967,on,1676476214.351236,8,50
968,off,1676476229.352844,8,50
969,on,1676476244.545159,8,46
970,off,1676476254.214003,8,46
971,on,1676477193.519274,8,46
972,off,1676477207.779801,8,46
973,on,1676477373.59901,8,50
974,off,1676477388.596111,8,50
975,on,1676477461.535781,8,50
976,off,1676477476.536499,8,50
977,on,1676477528.283699,8,46
978,on,1676477550.115059,8,50
979,off,1676477565.114819,8,50
980,on,1676477593.897049,8,50
981,off,1676477608.896913,8,50
982,on,1676477655.851862,8,50
983,off,1676477670.853508,8,50
984,off,1676477721.884704,8,46
985,on,1676478149.546438,8,50
986,off,1676478164.546529,8,50
987,on,1676479073.651521,8,50
988,off,1676479088.650379,8,50
989,on,1676479103.435194,8,50
990,off,1676479118.433526,8,50
991,on,1676479222.627131,8,50
992,on,1676479234.028789,8,46
993,off,1676479237.628263,8,50
994,off,1676479241.88402,8,46
995,on,1676479508.297481,8,50
996,off,1676479523.299601,8,50
997,on,1676479626.609249,8,50
998,off,1676479641.611422,8,50
999,on,1676479963.387085,8,50
1000,off,1676479978.391041,8,50
1001,on,1676479997.065918,8,50
1002,off,1676480012.068071,8,50
1003,on,1676480117.916004,8,50
1004,on,1676480123.660301,8,46
1005,off,1676480131.058065,8,46
1006,off,1676480132.91489,8,50
1007,on,1676480230.17308,8,50
1008,off,1676480245.18202,8,50
1009,on,1676481366.772958,8,50
1010,off,1676481381.772586,8,50
1011,on,1676481605.721417,8,50
1012,off,1676481620.722952,8,50
1013,on,1676481734.395821,8,50
1014,off,1676481749.39626,8,50
1015,on,1676481819.689453,8,50
1016,off,1676481834.689527,8,50
1017,on,1676481877.482657,8,50
1018,off,1676481892.485088,8,50
1019,on,1676481920.798948,8,50
1020,off,1676481935.802675,8,50
1021,on,1676482103.913949,8,50
1022,off,1676482118.914545,8,50
1023,on,1676482225.978934,8,50
1024,off,1676482240.979384,8,50
1025,on,1676482439.988296,8,50
1026,off,1676482454.986109,8,50
1027,on,1676482779.651086,8,50
1028,off,1676482794.651546,8,50
1029,on,1676482820.727837,8,50
1030,off,1676482835.730373,8,50
1031,on,1676483937.191201,8,50
1032,off,1676483952.193415,8,50
1033,on,1676483967.283932,8,50
1034,off,1676483982.283749,8,50
1035,on,1676484010.508752,8,50
1036,off,1676484025.5105,8,50
1037,on,1676484126.458125,8,50
1038,off,1676484141.457136,8,50
1039,on,1676484284.917393,8,50
1040,off,1676484299.921569,8,50
1041,on,1676484317.485344,8,50
1042,off,1676484332.483674,8,50
1043,on,1676484364.409446,8,50
1044,off,1676484379.410137,8,50
1045,on,1676485904.580042,8,50
1046,off,1676485919.581898,8,50
1047,on,1676485967.012678,8,50
1048,off,1676485982.014551,8,50
1049,on,1676486176.196796,8,50
1050,off,1676486191.199456,8,50
1051,on,1676486283.237999,8,50
1052,off,1676486298.239633,8,50
1053,on,1676486344.164623,8,50
1054,off,1676486359.166033,8,50
1055,on,1676486374.450105,8,50
1056,off,1676486389.452757,8,50
1057,on,1676486476.011036,8,50
1058,off,1676486491.012271,8,50
1059,on,1676486507.341965,8,50
1060,off,1676486522.34452,8,50
1061,on,1676486537.090723,8,50
1062,off,1676486552.092684,8,50
1063,on,1676486566.903435,8,50
1064,off,1676486581.905062,8,50
1065,on,1676486598.760834,8,50
1066,off,1676486613.76441,8,50
1067,on,1676486628.517875,8,50
1068,off,1676486643.521955,8,50
1069,on,1676486667.822499,8,50
1070,off,1676486682.821738,8,50
1071,on,1676486727.452474,8,50
1072,off,1676486742.454235,8,50
1073,on,1676486763.86297,8,50
1074,off,1676486778.863582,8,50
1075,on,1676486793.613571,8,50
1076,off,1676486808.615965,8,50
1077,on,1676486926.687799,8,50
1078,off,1676486941.686833,8,50
1079,on,1676486973.98445,8,50
1080,off,1676486988.985114,8,50
1081,on,1676487003.725973,8,50
1082,off,1676487018.72882,8,50
1083,on,1676487057.329312,8,50
1084,off,1676487072.330952,8,50
1085,on,1676487089.73264,8,50
1086,off,1676487104.73205,8,50
1087,on,1676487119.828948,8,50
1088,on,1676487126.658323,8,46
1089,off,1676487134.828068,8,50
1090,off,1676487141.983272,8,46
1091,on,1676487155.075848,8,50
1092,off,1676487170.075484,8,50
1093,on,1676487185.689841,8,50
1094,off,1676487200.690336,8,50
1095,on,1676487232.593944,8,50
1096,off,1676487247.596527,8,50
1097,on,1676487274.286672,8,50
1098,off,1676487289.2898,8,50
1099,on,1676487305.011174,8,50
1100,off,1676487320.009855,8,50
1101,on,1676487350.734095,8,50
1102,off,1676487365.738686,8,50
1103,on,1676487384.965502,8,50
1104,off,1676487399.964459,8,50
1105,on,1676487424.940062,8,50
1106,off,1676487439.943039,8,50
1107,on,1676487471.844286,8,50
1108,off,1676487486.848477,8,50
1109,on,1676487505.284719,8,50
1110,off,1676487520.294101,8,50
1111,on,1676487546.882692,8,50
1112,off,1676487561.882222,8,50
1113,on,1676487577.316748,8,50
1114,off,1676487592.31879,8,50
1115,on,1676487685.261018,8,50
1116,off,1676487700.256687,8,50
1117,on,1676487818.500983,8,50
1118,off,1676487833.499696,8,50
1119,on,1676487906.042121,8,50
1120,off,1676487921.043624,8,50
1121,on,1676487935.800826,8,50
1122,off,1676487950.801107,8,50
1123,on,1676487965.54506,8,50
1124,off,1676487980.5455,8,50
1125,on,1676487997.161695,8,50
1126,off,1676488012.164198,8,50
1127,on,1676488027.170826,8,50
1128,off,1676488042.174976,8,50
1129,on,1676488056.918372,8,50
1130,off,1676488071.920247,8,50
1131,on,1676488095.99507,8,50
1132,off,1676488110.995594,8,50
1133,on,1676488126.208435,8,50
1134,off,1676488141.209872,8,50
1135,on,1676488156.905416,8,50
1136,off,1676488171.906377,8,50
1137,on,1676488192.318841,8,50
1138,off,1676488207.32082,8,50
1139,on,1676488223.286835,8,50
1140,off,1676488238.289723,8,50
1141,on,1676488256.017781,8,50
1142,off,1676488271.020639,8,50
1143,on,1676488280.609004,8,46
1144,off,1676488336.078547,8,46
1145,on,1676488410.402703,8,50
1146,off,1676488425.403402,8,50
1147,on,1676488453.992582,8,50
1148,off,1676488468.997184,8,50
1149,on,1676488596.017377,8,50
1150,off,1676488611.008611,8,50
1151,on,1676488685.335151,8,50
1152,off,1676488700.33742,8,50
1153,on,1676489659.648209,8,50
1154,off,1676489674.650836,8,50
1155,on,1676489692.213794,8,50
1156,off,1676489707.216218,8,50
1157,on,1676489725.130072,8,50
1158,off,1676489740.132146,8,50
1159,on,1676489755.530069,8,50
1160,off,1676489770.532897,8,50
1161,on,1676489786.378847,8,50
1162,off,1676489801.377996,8,50
1163,on,1676489849.582951,8,50
1164,off,1676489864.584831,8,50
1165,on,1676489879.683071,8,50
1166,off,1676489894.687442,8,50
1167,on,1676489918.894006,8,50
1168,off,1676489933.897351,8,50
1169,on,1676489954.889861,8,50
1170,off,1676489969.890939,8,50
1171,on,1676489990.574385,8,50
1172,off,1676490005.577361,8,50
1173,on,1676490020.393012,8,50
1174,off,1676490035.39395,8,50
1175,on,1676490055.11464,8,50
1176,off,1676490070.116057,8,50
1177,on,1676490097.51852,8,50
1178,off,1676490112.514586,8,50
1179,on,1676490137.894662,8,50
1180,off,1676490152.893852,8,50
1181,on,1676490168.791432,8,50
1182,off,1676490183.78928,8,50
1183,on,1676490198.547235,8,50
1184,off,1676490213.548025,8,50
1185,on,1676490245.992941,8,50
1186,off,1676490260.998517,8,50
1187,on,1676491153.923043,8,50
1188,off,1676491168.923555,8,50
1189,on,1676491183.685167,8,50
1190,off,1676491198.686075,8,50
1191,on,1676491213.441299,8,50
1192,off,1676491228.442792,8,50
1193,on,1676491244.178558,8,50
1194,off,1676491259.176166,8,50
1195,on,1676491276.939258,8,50
1196,off,1676491291.939938,8,50
1197,on,1676491311.073676,8,50
1198,off,1676491326.072942,8,50
1199,on,1676491357.516736,8,50
1200,off,1676491372.519124,8,50
1201,on,1676491408.432199,8,50
1202,off,1676491423.433895,8,50
1203,on,1676491439.557293,8,50
1204,off,1676491454.558086,8,50
1205,on,1676491594.745473,8,50
1206,off,1676491609.747577,8,50
1207,on,1676491625.853067,8,50
1208,off,1676491640.857038,8,50
1209,on,1676491656.955454,8,50
1210,off,1676491671.95633,8,50
1211,on,1676491690.341434,8,50
1212,off,1676491705.343766,8,50
1213,on,1676491720.567676,8,50
1214,on,1676491733.755599,8,46
1215,off,1676491735.56965,8,50
1216,off,1676491741.103191,8,46
1217,on,1676491972.042216,8,50
1218,off,1676491987.045547,8,50
1219,on,1676492009.014178,8,50
1220,off,1676492024.016126,8,50
1221,on,1676492053.534917,8,50
1222,off,1676492068.536237,8,50
1223,on,1676492130.579278,8,50
1224,off,1676492145.582465,8,50
1225,on,1676492161.570838,8,50
1226,off,1676492176.57259,8,50
1227,on,1676492271.582502,8,50
1228,off,1676492286.581249,8,50
1229,on,1676492318.379415,8,50
1230,off,1676492333.38371,8,50
1231,on,1676492348.934906,8,50
1232,off,1676492363.934561,8,50
1233,on,1676492378.825087,8,50
1234,off,1676492393.827462,8,50
1235,on,1676492420.955129,8,50
1236,off,1676492435.954666,8,50
1237,on,1676492454.494906,8,50
1238,off,1676492469.492125,8,50
1239,on,1676492497.17699,8,50
1240,off,1676492512.17585,8,50
1241,on,1676492533.793839,8,50
1242,off,1676492548.792096,8,50
1243,on,1676492564.177163,8,50
1244,off,1676492579.178654,8,50
1245,on,1676492607.009797,8,50
1246,off,1676492622.008321,8,50
1247,on,1676492637.12283,8,50
1248,off,1676492652.124418,8,50
1249,on,1676492667.122662,8,50
1250,off,1676492682.124429,8,50
1251,on,1676492709.46687,8,50
1252,off,1676492724.465288,8,50
1253,on,1676492740.646271,8,50
1254,off,1676492755.647247,8,50
1255,on,1676492889.682675,8,50
1256,off,1676492904.684814,8,50
1257,on,1676492919.951556,8,50
1258,off,1676492934.952912,8,50
1259,on,1676492975.656169,8,50
1260,off,1676492990.659166,8,50
1261,on,1676493145.856696,8,50
1262,off,1676493160.860212,8,50
1263,on,1676493224.861456,8,50
1264,off,1676493239.858795,8,50
1265,on,1676493325.582988,8,50
1266,off,1676493340.584008,8,50
1267,on,1676493355.407151,8,50
1268,off,1676493370.412071,8,50
1269,on,1676493421.25395,8,50
1270,off,1676493436.255545,8,50
1271,on,1676493463.755412,8,50
1272,off,1676493478.757186,8,50
1273,on,1676493505.205674,8,50
1274,off,1676493520.203864,8,50
1275,on,1676493547.401915,8,50
1276,off,1676493562.404067,8,50
1277,on,1676493904.288534,8,50
1278,off,1676493919.291299,8,50
1279,on,1676494406.150625,8,50
1280,off,1676494421.155449,8,50
1281,on,1676494657.346245,8,50
1282,off,1676494672.348036,8,50
1283,on,1676494692.598428,8,50
1284,off,1676494707.595914,8,50
1285,on,1676495648.273394,8,50
1286,off,1676495663.274663,8,50
1287,on,1676495965.783381,8,50
1288,off,1676495980.785002,8,50
1289,on,1676495990.425942,8,45
1290,off,1676496030.804896,8,45
1291,on,1676496082.733252,8,50
1292,off,1676496097.732372,8,50
1293,on,1676496112.482305,8,50
1294,off,1676496127.487197,8,50
1295,on,1676496217.950944,8,50
1296,off,1676496232.954642,8,50
1297,on,1676496325.183369,8,50
1298,off,1676496340.186382,8,50
1299,on,1676496398.028499,8,50
1300,off,1676496413.02984,8,50
1301,on,1676496494.685409,8,51
1302,on,1676496616.173439,8,48
1303,on,1676496619.823206,8,49
1304,off,1676496621.175682,8,48
1305,off,1676496625.125132,8,51
1306,on,1676496628.699448,8,51
1307,off,1676496634.825285,8,49
1308,on,1676496725.186938,8,48
1309,off,1676496730.188026,8,48
1310,on,1676496735.627074,8,49
1311,off,1676496750.625148,8,49
1312,off,1676496760.067651,8,51
1313,on,1676496765.379025,8,49
1314,off,1676496780.379835,8,49
1315,on,1676496795.136205,8,49
1316,off,1676496810.13753,8,49
1317,on,1676496824.889772,8,49
1318,off,1676496839.892993,8,49
1319,on,1676496854.650084,8,49
1320,off,1676496869.651004,8,49
1321,on,1676496884.413977,8,49
1322,off,1676496899.410825,8,49
1323,on,1676496914.167175,8,49
1324,off,1676496929.164873,8,49
1325,on,1676496943.922781,8,49
1326,off,1676496958.925081,8,49
1327,on,1676496965.814656,8,48
1328,off,1676496970.815471,8,48
1329,on,1676496997.027359,8,48
1330,on,1676496997.289189,8,49
1331,off,1676497002.03222,8,48
1332,off,1676497012.288206,8,49
1333,on,1676497027.238268,8,48
1334,off,1676497032.239532,8,48
1335,on,1676497057.017842,8,48
1336,off,1676497062.019773,8,48
1337,on,1676497082.875935,8,51
1338,off,1676497152.876422,8,51
1339,on,1676497463.126668,8,51
1340,off,1676497718.185546,8,51
1341,on,1676497776.97382,8,51
1342,off,1676497846.974083,8,51
1343,on,1676497974.764759,8,49
1344,on,1676497980.286404,8,51
1345,off,1676497989.76763,8,49
1346,on,1676497998.645576,8,48
1347,off,1676498003.645487,8,48
1348,on,1676498004.554016,8,49
1349,off,1676498019.552105,8,49
1350,on,1676498030.236426,8,48
1351,on,1676498035.042332,8,49
1352,off,1676498035.234059,8,48
1353,off,1676498050.04331,8,49
1354,off,1676498050.288334,8,51
1355,on,1676498064.1017,8,49
1356,on,1676498068.72162,8,48
1357,off,1676498073.723223,8,48
1358,off,1676498079.103077,8,49
1359,on,1676498093.876811,8,49
1360,off,1676498108.879097,8,49
1361,on,1676498123.641023,8,49
1362,off,1676498138.64294,8,49
1363,on,1676498140.233176,8,48
1364,off,1676498145.235298,8,48
1365,on,1676498149.74525,8,51
1366,off,1676498219.746725,8,51
1367,on,1676498445.065205,8,51
1368,off,1676498515.069732,8,51
1369,on,1676498641.085629,8,51
1370,off,1676498711.087331,8,51
1371,on,1676498779.039359,8,51
1372,off,1676498849.043572,8,51
1373,on,1676498980.297508,8,51
1374,off,1676499050.29669,8,51
1375,on,1676499059.028931,8,51
1376,off,1676499129.029553,8,51
1377,on,1676499290.639495,8,51
1378,off,1676499360.641813,8,51
1379,on,1676499378.003521,8,51
1380,off,1676499448.007146,8,51
1381,on,1676499448.066862,8,51
1382,off,1676499518.069403,8,51
1383,on,1676499619.146101,8,51
1384,off,1676499689.147524,8,51
1385,on,1676500040.476538,8,51
1386,off,1676500110.478462,8,51
1387,on,1676500189.723352,8,51
1388,on,1676500191.461155,8,50
1389,off,1676500206.465803,8,50
1390,off,1676500259.726124,8,51
1391,on,1676500425.24336,8,51
1392,on,1676500429.420609,8,50
1393,off,1676500444.424274,8,50
1394,off,1676500495.246098,8,51
1395,on,1676500548.273653,8,50
1396,off,1676500563.273071,8,50
1397,on,1676500582.185405,8,50
1398,off,1676500597.183531,8,50
1399,on,1676500615.377453,8,50
1400,on,1676500624.894617,8,51
1401,off,1676500630.375506,8,50
1402,on,1676500646.923608,8,50
1403,off,1676500661.925788,8,50
1404,off,1676500694.896759,8,51
1405,on,1676501090.31916,8,51
1406,off,1676501290.39514,8,51
1407,on,1676502461.465387,8,51
1408,on,1676502465.473584,8,48
1409,off,1676502470.473789,8,48
1410,on,1676502566.502231,8,48
1411,off,1676502571.503384,8,48
1412,off,1676502592.166659,8,51
1413,on,1676502605.683244,8,48
1414,off,1676502610.680504,8,48
1415,on,1676502637.16141,8,48
1416,off,1676502642.16247,8,48
1417,on,1676502676.229387,8,48
1418,off,1676502681.232216,8,48
1419,on,1676502745.712881,8,51
1420,off,1676502815.715989,8,51
1421,on,1676503258.19467,8,50
1422,off,1676503273.19625,8,50
